gtdb_species_clade_id	ta_core	ta_accessory	ta_singleton	ta_total	median_size_mb	n_genomes_seen	ta_per_mb
s__Sphingopyxis_terrae--RS_GCF_001598815.1	2	9	37	48	3.463859	23.0	13.857376989074902
s__Sphingorhabdus_B_sp002255985--GB_GCA_002255985.1	5	1	6	12	2.551071	3.0	4.703906712122086
s__Sphingorhabdus_B_sp002278855--GB_GCA_002278855.1	2	0	4	6	1.493475	2.0	4.017476020690001
s__Sphingorhabdus_B_sp002282385--GB_GCA_002282385.1	2	0	0	2	2.353781	4.0	0.849696721997501
s__Sphingorhabdus_B_sp016462305--GB_GCA_016462305.1	6	0	9	15	2.05685	2.0	7.292704864234145
s__Sphingorhabdus_B_sp016720115--GB_GCA_016720115.1	13	1	3	17	3.105323	3.0	5.474470771639536
s__Sphingorhabdus_B_sp016721875--GB_GCA_016721875.1	6	2	2	10	2.99975	3.0	3.3336111342611883
s__Sphingorhabdus_B_sp021732525--GB_GCA_021732525.1	10	0	10	20	2.40964	2.0	8.299995020002989
s__Sphingorhabdus_B_sp021741065--GB_GCA_021741065.1	1	0	2	3	1.589234	2.0	1.8877018739845737
s__Sphingorhabdus_B_sp903821685--GB_GCA_903821685.1	2	0	0	2	2.094874	4.0	0.9547113573417781
s__Sphingosinicella_microcystinivorans--RS_GCF_003634215.1	9	0	2	11	3.963648	2.0	2.7752212103597493
s__Spirabiliibacterium_mucosae--RS_GCF_014884965.1	0	0	5	5	2.106376	2.0	2.373745238267052
s__Spiribacter_roseus--GB_GCA_002813635.1	1	21	13	35	1.992107	7.0	17.56933739000967
s__Spiribacter_salinus--RS_GCF_000319575.2	4	0	8	12	1.739487	2.0	6.898585617483775
s__Spiribacter_vilamensis--RS_GCF_004217415.1	12	0	0	12	2.076021	2.0	5.780288349684325
s__Spirillospora_bangladeshensis--RS_GCF_004348335.1	0	0	3	3	8.697534	2.0	0.34492535470398855
s__Spirillospora_chibensis--RS_GCF_001552135.1	2	0	0	2	9.406515	2.0	0.21261859466550576
s__Spirillospora_citrea--RS_GCF_013409045.1	3	0	0	3	8.956649	2.0	0.3349466971408615
s__Spirillospora_formosensis--RS_GCF_001552155.1	2	0	0	2	7.079728	2.0	0.2824967286878818
s__Spirillospora_hallensis--RS_GCF_006716765.1	1	0	1	2	5.574681	2.0	0.3587649230512024
s__Spirillospora_kijaniata--RS_GCF_001552175.1	3	0	2	5	9.760791	2.0	0.5122535663349416
s__Spirillospora_latina--RS_GCF_001552195.1	3	0	0	3	7.867648	2.0	0.3813083656004946
s__Spirillospora_litoris--RS_GCF_009733595.1	2	2	0	4	9.160916	3.0	0.4366375589515284
s__Spirillospora_livida--RS_GCF_014648675.1	1	1	1	3	8.149099	3.0	0.36813885805044216
s__Spirillospora_luteofluorescens--RS_GCF_013409365.1	3	0	1	4	9.357102	2.0	0.42748278259657746
s__Spirillospora_madurae--RS_GCF_900115095.1	2	1	2	5	10.26621	10.0	0.4870346505672493
s__Spirillospora_nitritigenes--RS_GCF_017573545.1	1	0	2	3	10.586883	2.0	0.28336952434441753
s__Spirillospora_rifamycini--RS_GCF_000425065.1	2	0	1	3	8.385432	2.0	0.3577633209594926
s__Spirillospora_syzygii--RS_GCF_008085905.1	1	0	3	4	9.304746	2.0	0.4298881452540456
s__Spirillospora_violacea--RS_GCF_017573465.1	2	0	1	3	10.214634	2.0	0.2936962792793163
s__Spirirestis_rafaelensis--GB_GCA_019359015.1	16	0	54	70	7.071876	2.0	9.89836360252923
s__Spiro-02_sp001604275--GB_GCA_001604275.1	1	0	0	1	2.44987	2.0	0.4081849240980133
s__Spiro-10_sp004294945--GB_GCA_004294945.1	3	2	8	13	2.463054	3.0	5.27800040112803
s__Spiro-10_sp016938205--RS_GCF_021021555.1	2	0	18	20	2.252584	2.0	8.878692204153097
s__Spiro-10_sp023443865--GB_GCA_023443865.1	3	0	0	3	3.170846	2.0	0.9461197421760628
s__Spirosoma_oryzae--RS_GCF_003002825.1	10	0	16	26	5.771908	2.0	4.504576303017997
s__Spirosoma_sordidisoli--RS_GCF_004138325.1	5	0	6	11	6.797625	2.0	1.6182122432467223
s__Spirosoma_sp001898575--GB_GCA_001898575.1	15	0	0	15	8.175295	2.0	1.8347961755508517
s__Spirosoma_sp021233055--RS_GCF_021233055.1	3	0	2	5	7.297637	2.0	0.6851532900307319
s__Spirosoma_utsteinense--RS_GCF_014282275.1	11	0	1	12	6.85554	2.0	1.7504091581407153
s__Spongiibacter_marinus--RS_GCF_016906995.1	0	5	5	10	3.3331	4.0	3.0002100147010293
s__Spongiibacter_tropicus--RS_GCF_000420325.1	0	7	9	16	3.480006	9.0	4.597693222368007
s__Sporanaerobacter_acetigenes--RS_GCF_900130025.1	9	0	4	13	2.86552	2.0	4.536698400290349
s__Sporofaciens_musculi--RS_GCF_009830285.1	3	22	6	31	4.990987	4.0	6.211196302454805
s__Sporofaciens_sp000403455--RS_GCF_000403455.2	8	11	32	51	4.033705	3.0	12.64346301973
s__Sporofaciens_sp009774295--GB_GCA_910574285.1	2	29	25	56	3.401	5.0	16.465745369009117
s__Sporofaciens_sp011960625--GB_GCA_011960625.1	2	0	15	17	2.422141	2.0	7.018583971783642
s__Sporofaciens_sp910574715--GB_GCA_910574715.1	12	4	30	46	3.7205	3.0	12.363929579357613
s__Sporofaciens_sp910574885--GB_GCA_910574885.1	12	23	6	41	5.345875	7.0	7.669464774241821
s__Sporofaciens_sp910575835--GB_GCA_910575835.1	2	4	24	30	3.362845	3.0	8.92101776918056
s__Sporofaciens_sp910579015--GB_GCA_910579015.1	5	3	6	14	3.178837	3.0	4.404126414786288
s__Sporofaciens_sp910585725--GB_GCA_910585725.1	4	0	4	8	3.230311	2.0	2.476541732359516
s__Sporolactobacillus_inulinus--RS_GCF_006539285.1	4	5	1	10	3.074661	3.0	3.252391076609747
s__Sporolactobacillus_sp900543345--GB_GCA_900543345.1	4	0	4	8	2.947302	3.0	2.714346884031565
s__Sporolactobacillus_terrae--RS_GCF_000648615.1	3	1	0	4	3.286557	7.0	1.2170791500040923
s__Sporolactobacillus_vineae--RS_GCF_000377985.1	10	0	0	10	2.862363	2.0	3.4936169870837483
s__Sporomusa_acidovorans--RS_GCF_900101845.1	13	0	2	15	5.996461	2.0	2.5014754536050514
s__Sporomusa_ovata--RS_GCF_000445445.1	18	0	0	18	5.30528	3.0	3.3928463719162796
s__Sporomusa_sp023388195--GB_GCA_023388195.1	2	0	3	5	4.215566	2.0	1.1860803507761473
s__Sporomusa_sphaeroides--RS_GCF_001941975.1	3	10	12	25	4.943689	6.0	5.056952409425431
s__Sporosalibacterium_faouarense--RS_GCF_016765695.1	8	0	1	9	4.084979	2.0	2.2031937006285713
s__Sporosarcina_newyorkensis--RS_GCF_019748715.1	3	1	3	7	3.602225	3.0	1.9432434120578255
s__Sporosarcina_pasteurii--RS_GCF_900457495.1	3	0	0	3	3.253966	2.0	0.9219518581325066
s__Sporosarcina_psychrophila_A--RS_GCF_001590685.1	3	0	2	5	4.674191	2.0	1.0697038268226522
s__Sporosarcina_sp002077155--RS_GCF_002077155.1	4	0	0	4	3.252669	3.0	1.2297593145813484
s__Sporosarcina_sp002743255--RS_GCF_002743255.1	4	0	0	4	3.219274	4.0	1.2425161697948046
s__Sporosarcina_sp002743335--RS_GCF_002743335.1	5	0	1	6	3.314917	5.0	1.810000069383336
s__Sporosarcina_sp009650995--RS_GCF_009650995.1	6	0	9	15	3.637519	2.0	4.123689800658085
s__Sporosarcina_sp014282005--RS_GCF_014282005.1	3	0	2	5	4.018218	2.0	1.2443326867780693
s__Sporosarcina_ureae--RS_GCF_000425545.1	4	1	0	5	3.339001	7.0	1.4974538791692484
s__Sporosarcina_ureae_A--RS_GCF_002082015.1	5	0	1	6	3.37959	2.0	1.7753632837119295
s__Sporosarcina_ureae_B--RS_GCF_002101375.1	5	1	0	6	3.306654	5.0	1.814523079826314
s__Sporosarcina_ureae_C--RS_GCF_002109325.1	6	0	1	7	3.382782	3.0	2.069302721842554
s__Spyradenecus_faecavium--GB_GCA_018713405.1	1	0	1	2	1.778802	3.0	1.1243522325700106
s__Spyradenecus_sp004555175--GB_GCA_004555175.1	0	0	2	2	1.983952	2.0	1.008088905376743
s__Spyradenecus_sp017548245--GB_GCA_017548245.1	0	2	0	2	1.390891	3.0	1.4379271991838325
s__Spyradenecus_sp017558005--GB_GCA_017558005.1	0	0	1	1	1.934215	2.0	0.5170056069258071
s__Spyradocola_merdavium--GB_GCA_904393115.1	2	4	0	6	2.601651	17.0	2.306227853005649
s__Spyradocola_sp905193155--GB_GCA_905193155.1	2	1	4	7	2.479961	5.0	2.8226250332162484
s__Spyradomonas_excrementavium--GB_GCA_900547155.1	0	2	0	2	2.026067	5.0	0.9871341865792198
s__Spyradosoma_merdigallinarum--GB_GCA_018713755.1	0	1	1	2	1.643501	4.0	1.2169143797296138
s__Spyradosoma_sp004558035--GB_GCA_004558035.1	0	1	2	3	1.809547	3.0	1.657873489884485
s__Spyradosoma_sp021204635--GB_GCA_021204635.1	2	0	0	2	1.724777	2.0	1.1595701937119987
s__Stagnihabitans_antarcticus_A--GB_GCA_945862465.1	2	0	2	4	2.261918	2.0	1.7684107027752554
s__Stagnihabitans_sp903873585--GB_GCA_903873585.1	4	2	4	10	3.239111	3.0	3.087266845748726
s__Stagnimonas_sp004297005--GB_GCA_004297005.1	9	0	1	10	3.572902	2.0	2.798845308379575
s__Staphylococcus_agnetis--RS_GCF_002901865.1	1	9	0	10	2.473913	56.0	4.042179332902976
s__Staphylococcus_argensis--RS_GCF_002902305.1	3	0	0	3	2.487382	8.0	1.206087364144309
s__Staphylococcus_argenteus--RS_GCF_000236925.1	2	3	2	7	2.78687	218.0	2.511778446787974
s__Staphylococcus_arlettae--RS_GCF_002902345.1	1	3	5	9	2.61021	55.0	3.4479984369073753
s__Staphylococcus_aureus--RS_GCF_001027105.1	1	36	26	63	2.826459	14526.0	22.28937338203031
s__Staphylococcus_auricularis--RS_GCF_001500315.1	1	1	0	2	2.251538	13.0	0.8882816989986401
s__Staphylococcus_borealis--RS_GCF_001224225.1	2	2	1	5	2.629435	16.0	1.9015491921268257
s__Staphylococcus_caeli--RS_GCF_900097965.1	4	0	0	4	2.708739	2.0	1.4767018896984907
s__Staphylococcus_caledonicus--RS_GCF_016238465.1	2	0	1	3	2.419282	2.0	1.2400373333906507
s__Staphylococcus_capitis--RS_GCF_002902325.1	2	6	6	14	2.503265	175.0	5.592695939103531
s__Staphylococcus_caprae--RS_GCF_002902725.1	2	5	3	10	2.629173	21.0	3.803477367217752
s__Staphylococcus_carnosus--RS_GCF_900458435.1	3	0	1	4	2.615101	21.0	1.529577633904006
s__Staphylococcus_chromogenes--RS_GCF_002901945.1	1	4	0	5	2.32319	140.0	2.1522131207520694
s__Staphylococcus_coagulans--RS_GCF_002901995.1	1	3	1	5	2.471374	38.0	2.0231660606609925
s__Staphylococcus_cohnii--RS_GCF_002902365.1	1	3	3	7	2.663745	64.0	2.627879170115758
s__Staphylococcus_condimenti--RS_GCF_001618885.1	2	0	1	3	2.700886	9.0	1.1107466216641502
s__Staphylococcus_croceilyticus--RS_GCF_002902575.1	2	0	1	3	2.375602	2.0	1.2628377985874737
s__Staphylococcus_delphini--RS_GCF_900636325.1	1	8	5	14	2.573553	25.0	5.439950138971298
s__Staphylococcus_devriesei--RS_GCF_002902625.1	1	0	1	2	2.353318	11.0	0.8498638942973283
s__Staphylococcus_edaphicus--RS_GCF_002614725.1	2	0	0	2	2.687658	2.0	0.7441422978667673
s__Staphylococcus_epidermidis--RS_GCF_006742205.1	1	23	15	39	2.50334	1315.0	15.579186207227144
s__Staphylococcus_equorum--RS_GCF_900458565.1	1	7	4	12	2.772325	54.0	4.328496839295537
s__Staphylococcus_equorum_A--RS_GCF_001747895.1	1	1	2	4	2.847069	4.0	1.4049536558474698
s__Staphylococcus_felis--RS_GCF_003012915.1	1	1	1	3	2.396147	31.0	1.2520099977171684
s__Staphylococcus_gallinarum--RS_GCF_000875895.1	2	5	4	11	2.923236	39.0	3.7629531108675454
s__Staphylococcus_haemolyticus--RS_GCF_006094395.1	1	4	7	12	2.481297	513.0	4.836180433055777
s__Staphylococcus_hominis--RS_GCF_002901845.1	1	7	9	17	2.244302	241.0	7.574738159124753
s__Staphylococcus_hyicus--RS_GCF_000816085.1	1	6	2	9	2.492155	19.0	3.611332360948657
s__Staphylococcus_intermedius--RS_GCF_002902385.1	5	3	0	8	2.679676	8.0	2.985435552656366
s__Staphylococcus_kloosii--RS_GCF_003019255.1	1	0	2	3	2.639038	11.0	1.1367778713303862
s__Staphylococcus_lloydii--RS_GCF_015775975.1	1	0	0	1	2.54418	3.0	0.39305395058525733
s__Staphylococcus_lugdunensis--RS_GCF_002901705.1	1	1	2	4	2.567907	124.0	1.5576888103813729
s__Staphylococcus_lutrae--RS_GCF_002101335.1	2	0	0	2	2.429515	2.0	0.8232095706344682
s__Staphylococcus_massiliensis--RS_GCF_000298075.1	2	2	1	5	2.368708	6.0	2.110855369256152
s__Staphylococcus_microti--RS_GCF_000934465.1	8	0	0	8	2.409945	3.0	3.3195778326891276
s__Staphylococcus_muscae--RS_GCF_003019275.1	1	0	0	1	2.052174	4.0	0.48728811494541885
s__Staphylococcus_nepalensis--RS_GCF_014635045.1	1	2	2	5	2.892868	23.0	1.7283885749367065
s__Staphylococcus_pasteuri--RS_GCF_003970495.1	1	5	4	10	2.537147	34.0	3.9414350055396867
s__Staphylococcus_petrasii--RS_GCF_002902565.1	1	1	0	2	2.524895	8.0	0.792112147237806
s__Staphylococcus_pettenkoferi--RS_GCF_002902685.1	2	3	0	5	2.471941	26.0	2.022701998146396
s__Staphylococcus_piscifermentans--RS_GCF_900186985.1	3	0	0	3	2.613271	2.0	1.147986565495886
s__Staphylococcus_pragensis--RS_GCF_004785665.1	2	1	0	3	2.434039	4.0	1.2325192817370634
s__Staphylococcus_pseudintermedius--RS_GCF_001792775.2	3	6	4	13	2.64184	426.0	4.920812766859461
s__Staphylococcus_pseudoxylosus--RS_GCF_003697915.1	1	0	1	2	2.910105	6.0	0.6872604253111142
s__Staphylococcus_saccharolyticus--RS_GCF_900458815.1	1	1	0	2	2.350071	15.0	0.8510381175717671
s__Staphylococcus_saprophyticus--RS_GCF_000010125.1	1	6	13	20	2.639106	177.0	7.5783238717959795
s__Staphylococcus_schleiferi--RS_GCF_900458895.1	2	0	0	2	2.425907	25.0	0.8244339127592277
s__Staphylococcus_schweitzeri--RS_GCF_002902405.1	2	1	2	5	2.761069	9.0	1.8108928099949693
s__Staphylococcus_shinii--RS_GCF_017583065.1	1	2	0	3	3.012208	11.0	0.9959471590275306
s__Staphylococcus_simiae--RS_GCF_002902085.1	5	0	0	5	2.598081	3.0	1.9244973501595986
s__Staphylococcus_simiae_A--RS_GCF_017357005.1	4	0	0	4	2.547774	6.0	1.569997966852633
s__Staphylococcus_simulans--RS_GCF_002902285.1	2	7	2	11	2.671107	78.0	4.118142777507602
s__Staphylococcus_simulans_B--RS_GCF_002994445.1	1	0	0	1	2.689358	2.0	0.3718359549007607
s__Staphylococcus_singaporensis--RS_GCF_022493055.1	2	2	1	5	2.739271	14.0	1.8253031554745769
s__Staphylococcus_sp022815905--RS_GCF_022815905.1	1	0	0	1	2.555912	4.0	0.3912497769876271
s__Staphylococcus_sp943737015--RS_GCF_943737015.1	2	0	1	3	2.284572	2.0	1.3131562498358555
s__Staphylococcus_succinus--RS_GCF_001006765.1	1	1	4	6	2.756422	23.0	2.176734912143351
s__Staphylococcus_ureilyticus--RS_GCF_002902235.1	1	3	1	5	2.773835	81.0	1.8025585516081526
s__Staphylococcus_warneri--RS_GCF_900636385.1	2	9	5	16	2.552797	112.0	6.267635068515045
s__Staphylococcus_warneri_A--RS_GCF_003491325.1	1	5	6	12	2.466249	25.0	4.8656887443238706
s__Staphylococcus_xylosus--RS_GCF_002732165.1	1	3	11	15	2.814293	66.0	5.329935440268657
s__Staphylococcus_xylosus_B--RS_GCF_000338275.1	1	0	3	4	2.938391	6.0	1.3612892225711282
s__Stappia_indica--RS_GCF_001696535.1	0	5	10	15	5.009039	4.0	2.9945863867300697
s__Stappia_sp002722295--GB_GCA_002722295.1	2	0	7	9	4.741554	2.0	1.8981118848377558
s__Stappia_sp016774605--RS_GCF_020176715.1	0	0	5	5	4.024277	2.0	1.2424592044732508
s__Stappia_sp900185725--RS_GCF_900185725.1	4	1	26	31	5.182891	3.0	5.981217818395178
s__Stella_humosa--RS_GCF_006738645.1	23	0	0	23	5.827531	2.0	3.9467829514763633
s__Stenomitos_sp014695975--RS_GCF_014695975.1	5	0	14	19	6.715002	2.0	2.8294853821339143
s__Stenotrophomonas_A_panacihumi--RS_GCF_001431645.1	6	0	0	6	3.923155	2.0	1.5293813270186878
s__Stenotrophomonas_acidaminiphila--RS_GCF_001431595.1	5	6	2	13	3.848207	17.0	3.378196651063729
s__Stenotrophomonas_acidaminiphila_A--RS_GCF_002951995.1	7	6	7	20	3.660864	14.0	5.4631912029509975
s__Stenotrophomonas_bentonitica--RS_GCF_013185915.1	12	0	0	12	4.371992	2.0	2.7447442721761615
s__Stenotrophomonas_bentonitica_A--RS_GCF_002887735.1	5	5	2	12	4.114905	7.0	2.9162277136410193
s__Stenotrophomonas_chelatiphaga--RS_GCF_001431535.1	5	0	1	6	3.967734	2.0	1.5121981463475123
s__Stenotrophomonas_cyclobalanopsidis--RS_GCF_008710035.1	2	2	4	8	4.219193	3.0	1.8960971920459673
s__Stenotrophomonas_daejeonensis--RS_GCF_001431505.1	7	0	11	18	3.284859	2.0	5.479687255982677
s__Stenotrophomonas_geniculata--RS_GCF_001431625.1	3	7	5	15	4.618144	10.0	3.248058094334001
s__Stenotrophomonas_hibiscicola--RS_GCF_000382065.1	4	1	0	5	4.347987	6.0	1.149957440075143
s__Stenotrophomonas_indicatrix--RS_GCF_002750975.1	3	6	4	13	4.553238	30.0	2.855111022090213
s__Stenotrophomonas_koreensis--RS_GCF_001431525.1	3	0	1	4	3.029904	2.0	1.320173840491316
s__Stenotrophomonas_lactitubi--RS_GCF_002803515.1	3	5	10	18	4.672067	18.0	3.8526844756293093
s__Stenotrophomonas_maltophilia--RS_GCF_900186865.1	4	19	7	30	4.731946	303.0	6.3398863807828745
s__Stenotrophomonas_maltophilia_A--RS_GCF_004346925.1	6	8	9	23	4.861545	41.0	4.731006295323812
s__Stenotrophomonas_maltophilia_AA--RS_GCF_013387485.1	2	3	8	13	4.036942	3.0	3.220259295278456
s__Stenotrophomonas_maltophilia_AB--RS_GCF_024810105.1	5	0	2	7	4.039029	2.0	1.7330898094566787
s__Stenotrophomonas_maltophilia_AC--GB_GCA_002435595.1	2	2	2	6	3.208579	3.0	1.8699866825781757
s__Stenotrophomonas_maltophilia_AH--RS_GCF_003935715.1	12	0	9	21	4.145722	2.0	5.065462662474714
s__Stenotrophomonas_maltophilia_AJ--RS_GCF_001274595.1	3	3	8	14	4.563472	11.0	3.0678395747799043
s__Stenotrophomonas_maltophilia_AL--RS_GCF_003205835.1	5	1	3	9	5.071543	8.0	1.7746078461722596
s__Stenotrophomonas_maltophilia_AM--RS_GCF_013004645.1	4	2	0	6	4.738432	23.0	1.2662416596882682
s__Stenotrophomonas_maltophilia_AN--GB_GCA_002363385.1	5	0	4	9	3.949489	2.0	2.2787758112505188
s__Stenotrophomonas_maltophilia_AP--RS_GCF_009832905.1	4	3	3	10	4.460324	3.0	2.241989595374686
s__Stenotrophomonas_maltophilia_AQ--RS_GCF_004920835.1	3	0	0	3	4.515425	4.0	0.6643892878300492
s__Stenotrophomonas_maltophilia_AT--RS_GCF_013464915.1	3	0	2	5	4.646463	5.0	1.0760873378309481
s__Stenotrophomonas_maltophilia_AU--RS_GCF_006970445.1	4	0	0	4	4.243552	2.0	0.9426065710989284
s__Stenotrophomonas_maltophilia_AX--GB_GCA_002364755.1	3	0	0	3	4.042681	2.0	0.7420818016558813
s__Stenotrophomonas_maltophilia_F--RS_GCF_000284595.1	3	4	3	10	4.678692	12.0	2.1373494985350607
s__Stenotrophomonas_maltophilia_G--RS_GCF_002138415.1	5	7	1	13	4.825217	15.0	2.6941793498613635
s__Stenotrophomonas_maltophilia_L--RS_GCF_000020665.1	7	4	1	12	4.800701	8.0	2.4996349491459684
s__Stenotrophomonas_maltophilia_N--RS_GCF_002205165.1	4	6	2	12	4.002197	6.0	2.9983531545298745
s__Stenotrophomonas_maltophilia_O--RS_GCF_006974125.1	8	0	2	10	4.796729	6.0	2.0847540063238927
s__Stenotrophomonas_maltophilia_P--GB_GCA_900113425.1	3	1	2	6	4.23509	12.0	1.4167349454202864
s__Stenotrophomonas_maltophilia_Q--RS_GCF_002799165.1	5	1	1	7	4.789832	10.0	1.4614291273681417
s__Stenotrophomonas_maltophilia_Z--RS_GCF_003651185.1	4	1	6	11	4.131845	5.0	2.6622489468990245
s__Stenotrophomonas_nematodicola--RS_GCF_009467805.1	4	0	0	4	4.266549	5.0	0.9375258552052255
s__Stenotrophomonas_nitritireducens--RS_GCF_001431425.1	6	0	2	8	4.001815	3.0	1.9990929115913656
s__Stenotrophomonas_nitritireducens_A--RS_GCF_001700965.1	6	0	0	6	4.541594	2.0	1.3211220553840788
s__Stenotrophomonas_pavanii--RS_GCF_900101175.1	6	3	0	9	4.393944	11.0	2.048273714913071
s__Stenotrophomonas_pennii--RS_GCF_014836545.1	3	9	4	16	3.984137	6.0	4.015926159165711
s__Stenotrophomonas_pictorum--RS_GCF_001310775.1	4	0	1	5	3.342977	2.0	1.4956728688232077
s__Stenotrophomonas_rhizophila--RS_GCF_000661955.1	5	6	4	15	4.648976	3.0	3.2265169792229513
s__Stenotrophomonas_rhizophila_A--RS_GCF_001704155.1	3	11	7	21	4.198652	9.0	5.001605277122277
s__Stenotrophomonas_rhizophila_B--RS_GCF_003751305.1	8	0	1	9	4.085438	2.0	2.202946171255077
s__Stenotrophomonas_rhizophila_C--RS_GCF_020857975.1	4	0	0	4	4.233009	2.0	0.9449542866551902
s__Stenotrophomonas_sepilia--RS_GCF_003244875.1	3	13	9	25	4.408302	103.0	5.671117813616218
s__Stenotrophomonas_sp002192255--RS_GCF_002192255.1	4	5	4	13	4.652492	8.0	2.794201473103017
s__Stenotrophomonas_sp002345545--GB_GCA_002345545.1	3	0	5	8	3.142014	2.0	2.546137604733779
s__Stenotrophomonas_sp002471015--GB_GCA_002471015.1	1	6	2	9	4.062335	5.0	2.215474597737508
s__Stenotrophomonas_sp002893095--RS_GCF_002893095.1	3	0	10	13	4.056197	2.0	3.204972539548745
s__Stenotrophomonas_sp003028475--RS_GCF_023518235.1	3	2	0	5	4.518451	4.0	1.106573912165917
s__Stenotrophomonas_sp003086695--RS_GCF_003086695.1	3	7	3	13	4.455747	10.0	2.9175803742896536
s__Stenotrophomonas_sp003086775--RS_GCF_003086775.1	4	2	3	9	4.663337	9.0	1.9299484467882118
s__Stenotrophomonas_sp003086795--GB_GCA_003510825.1	4	0	1	5	4.213372	3.0	1.186697970176856
s__Stenotrophomonas_sp003248565--GB_GCA_003248565.1	6	0	5	11	3.845247	2.0	2.8606744898312124
s__Stenotrophomonas_sp003484865--GB_GCA_003484865.1	6	0	2	8	3.493805	2.0	2.2897671736115783
s__Stenotrophomonas_sp003504055--RS_GCF_009496535.1	6	0	7	13	2.825402	2.0	4.601115168744129
s__Stenotrophomonas_sp004348115--RS_GCF_004348115.1	4	0	1	5	4.143385	2.0	1.2067427960471933
s__Stenotrophomonas_sp014621775--RS_GCF_014621775.1	4	4	4	12	4.180738	3.0	2.8703066300734466
s__Stenotrophomonas_sp023423675--GB_GCA_023423675.1	4	2	2	8	4.28367	7.0	1.8675574915901552
s__Stenotrophomonas_sp024519465--RS_GCF_024519465.1	5	0	0	5	4.38797	3.0	1.139479075745732
s__Stenotrophomonas_sp913775725--GB_GCA_913775725.1	5	0	1	6	4.23197	2.0	1.4177794266027408
s__Stenotrophomonas_sp916618915--RS_GCF_916618915.1	2	1	3	6	2.90534	6.0	2.065162769245596
s__Stercoripulliclostridium_A_merdigallinarum--GB_GCA_018714575.1	2	0	0	2	1.384054	3.0	1.4450303239613485
s__Stercoripulliclostridium_A_pullicola--GB_GCA_017694145.1	2	0	0	2	1.628542	2.0	1.228092367283128
s__Stercoripulliclostridium_A_sp017533505--GB_GCA_017533505.1	1	0	0	1	1.293365	2.0	0.7731769454098417
s__Stercoripulliclostridium_A_sp944363505--GB_GCA_944363505.1	2	0	1	3	1.368415	2.0	2.1923173890961443
s__Stercoripulliclostridium_merdipullorum--GB_GCA_018713745.1	2	0	0	2	1.726529	2.0	1.1583935167031658
s__Stercorousia_faecigallinarum--GB_GCA_000438175.1	0	1	4	5	2.14465	5.0	2.3313827431049354
s__Stercorousia_sp000433095--GB_GCA_000433095.1	1	0	1	2	1.996872	3.0	1.0015664499276868
s__Stercorousia_sp000437435--GB_GCA_000437435.1	0	0	1	1	1.952918	4.0	0.512054269559705
s__Stercorousia_sp001765415--GB_GCA_001765415.1	0	3	0	3	1.867907	9.0	1.6060756772151932
s__Stercorousia_sp900551675--GB_GCA_900551675.1	0	0	2	2	1.860124	2.0	1.0751971373951414
s__Stercorousia_sp900556295--GB_GCA_900556295.1	0	3	3	6	1.92566	6.0	3.1158148375102566
s__Stercorousia_sp900767135--GB_GCA_900767135.1	0	0	4	4	1.826563	2.0	2.189905303019934
s__Stercorousia_sp900769355--GB_GCA_900769355.1	0	0	4	4	1.884431	2.0	2.1226566533876805
s__Stercorousia_sp905216055--GB_GCA_905216055.1	0	0	2	2	1.849667	2.0	1.0812757107090087
s__Stercorousia_sp934691935--GB_GCA_934691935.1	0	0	2	2	1.714269	2.0	1.166678041777574
s__Stercorousia_sp934692485--GB_GCA_934692485.1	0	0	1	1	1.704787	2.0	0.5865835438679436
s__Stercorousia_sp934717855--GB_GCA_934717855.1	0	0	2	2	1.833234	3.0	1.0909682015498294
s__Stercorousia_sp934718275--GB_GCA_934718275.1	0	0	1	1	1.961606	2.0	0.5097863689242386
s__Steroidobacter_A_agaridevorans--RS_GCF_009932555.1	11	0	9	20	8.010349	2.0	2.496770115759001
s__Sterolibacterium_sp018062105--GB_GCA_018062105.1	16	0	7	23	2.709813	2.0	8.487670551436574
s__Stieleria_baltica_A--GB_GCA_002901265.1	2	0	0	2	7.164437	2.0	0.279156617610009
s__Stieleria_lacunae--RS_GCF_008312935.1	1	1	4	6	7.949947	3.0	0.7547220126121595
s__Stieleria_sp002167455--GB_GCA_007745635.1	0	0	6	6	6.56603	2.0	0.9137941800448673
s__Stigmatella_aurantiaca--RS_GCF_900109545.1	2	0	6	8	9.159828	2.0	0.8733788451049518
s__Stigmatella_aurantiaca_A--RS_GCF_000165485.1	3	0	0	3	10.260756	2.0	0.2923761173153323
s__Stigonema_sp903903925--GB_GCA_903903925.1	128	2	2	132	7.539818	3.0	17.50705388379401
s__Stomatobaculum_longum--GB_GCA_000242235.1	0	8	13	21	2.028958	5.0	10.350140318330888
s__Stomatobaculum_longum_A--GB_GCA_905370385.1	1	3	7	11	1.728778	3.0	6.362875973664635
s__Stomatobaculum_naviforme--GB_GCA_003014445.1	1	0	0	1	2.41785	3.0	0.4135905866782472
s__Stomatobaculum_sp902780465--GB_GCA_902780465.1	0	0	8	8	2.27755	4.0	3.5125463765888782
s__Stomatobaculum_sp902793685--GB_GCA_902793685.1	0	2	3	5	2.138318	3.0	2.338286447572344
s__Stoquefichus_massiliensis--RS_GCF_000455285.1	6	0	0	6	3.509866	2.0	1.70946697110374
s__Stoquefichus_sp001244545--RS_GCF_001244545.1	4	2	2	8	3.55594	3.0	2.249756745051941
s__Streptacidiphilus_albus--RS_GCF_000744705.1	22	0	0	22	9.677773	2.0	2.2732502611912886
