gtdb_species_clade_id,total_clusters,annotated_clusters,cog_annotated_clusters,cog_fraction,any_anno_fraction,species_lifestyle,phylum
s__Veillonella_nakazawae--RS_GCF_013393365.1,10931,5726,5268,0.48193211965968347,0.5238313054615314,host_associated,p__Bacillota_C
s__Mediterraneibacter_excrementipullorum--GB_GCA_900555215.1,5931,4323,3971,0.6695329624009442,0.7288821446636318,host_associated,p__Bacillota_A
s__Vescimonas_fastidiosa--RS_GCF_018326305.1,6022,3977,3541,0.588010627698439,0.6604118233145134,host_associated,p__Bacillota_A
s__Streptococcus_sp001556435--RS_GCF_009738225.1,11813,6554,5834,0.49386269364259716,0.5548124947092187,host_associated,p__Bacillota
s__Prevotella_sp900316265--GB_GCA_900316265.1,8455,4904,4541,0.5370786516853933,0.5800118273211118,host_associated,p__Bacteroidota
s__Prevotella_sp900316285--GB_GCA_900316285.1,11494,6099,5613,0.4883417435183574,0.5306246737428223,host_associated,p__Bacteroidota
s__Ruminococcus_E_sp900316555--GB_GCA_900316555.1,17246,7559,7209,0.41800997332714834,0.4383045343847849,host_associated,p__Bacillota_A
s__C7867-002_sp903870315--GB_GCA_903870315.1,1443,570,556,0.3853083853083853,0.39501039501039503,free_living,p__Patescibacteria
s__Chlorobium_sp903836465--GB_GCA_903836465.1,5297,3364,3120,0.589012648669058,0.6350764583726638,free_living,p__Bacteroidota
s__F1-60-MAGs163_sp903959665--GB_GCA_903959665.1,8737,3783,3628,0.41524550761130824,0.43298615085269543,free_living,p__Actinomycetota
s__Collinsella_aerofaciens_F--RS_GCF_001405375.1,4406,2988,2769,0.6284611892873354,0.6781661370857921,host_associated,p__Actinomycetota
s__Sphingobium_fuliginis--RS_GCF_004152845.1,15162,11626,10063,0.6636987204854241,0.7667853845139164,free_living,p__Pseudomonadota
s__Rhodococcus_fascians_E--RS_GCF_000760735.1,12579,9568,8346,0.6634867636537085,0.7606328006995786,host_associated,p__Actinomycetota
s__SFDB01_sp004558825--GB_GCA_004558825.1,5405,3080,2856,0.5283996299722479,0.5698427382053654,host_associated,p__Bacillota_A
s__Anaerotignum_faecicola--RS_GCF_003865035.1,6418,4051,3651,0.5688688064817701,0.6311935182299782,host_associated,p__Bacillota_A
s__UBA2810_sp900317945--GB_GCA_900317945.1,8075,3682,3492,0.43244582043343655,0.4559752321981424,host_associated,p__Pseudomonadota
s__SYAC01_sp903898755--GB_GCA_903898755.1,6360,2573,2510,0.3946540880503145,0.40455974842767295,free_living,p__Planctomycetota
s__Ligilactobacillus_agilis--RS_GCF_001436215.1,8563,4854,4455,0.5202615905640546,0.5668574097862898,host_associated,p__Bacillota
s__Odoribacter_splanchnicus--RS_GCF_000190535.1,21306,12754,10924,0.5127194217591289,0.5986107199849807,host_associated,p__Bacteroidota
s__Stenotrophomonas_maltophilia_AM--RS_GCF_013004645.1,11157,6711,5943,0.5326700726001613,0.601505781123958,host_associated,p__Pseudomonadota
s__REAB01_sp004293645--GB_GCA_004293645.1,7308,4740,4237,0.5797755883962781,0.6486042692939245,free_living,p__Bacteroidota
s__Burkholderia_mallei--RS_GCF_000011705.1,68969,26740,23295,0.3377604430976236,0.3877104206237585,host_associated,p__Pseudomonadota
s__Proteus_penneri--RS_GCF_003144535.1,7662,5960,5127,0.6691464369616288,0.7778647872618115,host_associated,p__Pseudomonadota
s__Blautia_A_faecis--RS_GCF_020554845.1,26051,16104,14092,0.5409389274883881,0.6181720471383056,host_associated,p__Bacillota_A
s__Acetatifactor_intestinalis--RS_GCF_009695995.1,19531,11806,10376,0.5312580001024013,0.6044749372791972,host_associated,p__Bacillota_A
s__Blautia_A_schinkii--RS_GCF_013304825.1,6786,5224,4753,0.7004126142057177,0.7698202180960801,host_associated,p__Bacillota_A
s__Limosilactobacillus_mucosae--RS_GCF_001436025.1,8924,5029,4586,0.5138951142985209,0.5635365307037203,host_associated,p__Bacillota
s__Bacteroides_eggerthii--GB_GCA_025146565.1,17606,13074,10587,0.601329092354879,0.7425877541747131,host_associated,p__Bacteroidota
s__Megamonas_funiformis--RS_GCF_010669225.1,14167,7822,7107,0.5016587844991882,0.5521281852191713,host_associated,p__Bacillota_C
s__Pseudomonas_E_shahriarae--RS_GCF_014268455.2,11452,9093,7891,0.6890499476074048,0.7940097799511002,host_associated,p__Pseudomonadota
s__GCA-2718595_sp002718595--GB_GCA_002718595.1,3321,2203,2138,0.6437819933754894,0.663354411321891,free_living,p__Gemmatimonadota
s__Aliarcobacter_thereius--RS_GCF_004214815.1,3363,2392,2221,0.6604222420457925,0.7112696996729111,host_associated,p__Campylobacterota
s__Bradyrhizobium_diazoefficiens--RS_GCF_000011365.1,17339,12711,10612,0.6120306822769479,0.7330872599342523,host_associated,p__Pseudomonadota
s__Neisseria_mucosa_A--RS_GCF_003044445.1,5282,3443,3110,0.5887921241953805,0.651836425596365,host_associated,p__Pseudomonadota
s__Haemophilus_influenzae_G--GB_GCA_923172585.1,2757,2168,2068,0.7500906782734856,0.7863619876677548,host_associated,p__Pseudomonadota
s__Campylobacter_D_helveticus--RS_GCF_002080395.1,4227,2489,2187,0.517388218594748,0.5888336881949373,host_associated,p__Campylobacterota
s__Tenacibaculum_finnmarkense_A--RS_GCF_900239185.1,6554,3998,3331,0.5082392432102533,0.6100091547146781,host_associated,p__Bacteroidota
s__Staphylococcus_epidermidis--RS_GCF_006742205.1,53672,16489,14402,0.26833358175585037,0.30721791623192723,host_associated,p__Bacillota
s__Streptomyces_althioticus--GB_GCA_014649355.1,13669,10367,8717,0.6377203892018436,0.7584314873070451,free_living,p__Actinomycetota
s__Pseudoruminococcus_massiliensis--RS_GCF_900291955.1,5744,3629,3186,0.5546657381615598,0.6317896935933147,host_associated,p__Bacillota_A
s__Cryptobacteroides_sp900320185--GB_GCA_900320185.1,4620,2738,2549,0.5517316017316017,0.5926406926406926,host_associated,p__Bacteroidota
s__UBA3064_sp002359635--GB_GCA_002359635.1,15897,7142,6888,0.4332892998678996,0.4492671573252815,free_living,p__Pseudomonadota
s__Thalassolituus_oleivorans--RS_GCF_000355675.1,8284,5722,5189,0.6263882182520522,0.6907291163689039,free_living,p__Pseudomonadota
s__UBA10103_sp943356775--GB_GCA_943356775.1,1577,710,699,0.44324667089410275,0.45022194039315155,free_living,p__Patescibacteria
s__Escherichia_albertii--RS_GCF_000759775.1,30224,16125,13895,0.45973398623610373,0.5335164107993647,host_associated,p__Pseudomonadota
s__Mycobacterium_abscessus--RS_GCF_000069185.1,79402,29382,23147,0.29151658648396767,0.37004105690032996,host_associated,p__Actinomycetota
s__Mammaliicoccus_vitulinus--RS_GCF_002902265.1,5625,3998,3612,0.6421333333333333,0.7107555555555556,host_associated,p__Bacillota
s__Haematospirillum_jordaniae--RS_GCF_001611975.1,2579,1941,1853,0.7184955409073284,0.7526172935246219,host_associated,p__Pseudomonadota
s__Campylobacter_B_sputorum--RS_GCF_008245005.1,2320,1882,1725,0.7435344827586207,0.8112068965517242,host_associated,p__Campylobacterota
s__Bacillus_A_mobilis--RS_GCF_001884045.1,18477,11408,9902,0.5359095091194458,0.6174162472262813,host_associated,p__Bacillota
s__CAG-841_sp900544285--GB_GCA_900544285.1,3254,2195,2022,0.6213890596189305,0.6745543945912723,host_associated,p__Bacillota_A
s__Bacteroides_xylanisolvens--RS_GCF_000210075.1,53320,31898,26753,0.5017441860465116,0.5982370592648162,host_associated,p__Bacteroidota
s__Fusobacterium_polymorphum--RS_GCF_001457555.1,10725,6874,5566,0.518974358974359,0.6409324009324009,host_associated,p__Fusobacteriota
s__Haemophilus_A_parahaemolyticus--RS_GCF_002015035.1,3960,2887,2730,0.6893939393939394,0.729040404040404,host_associated,p__Pseudomonadota
s__Weissella_confusa--GB_GCA_001436895.1,10881,5246,4730,0.4347026927672089,0.4821248047054499,host_associated,p__Bacillota
s__JADJJR01_sp016706425--GB_GCA_016706425.1,5018,2075,2015,0.4015544041450777,0.41351135910721404,free_living,p__Elusimicrobiota
s__Curtobacterium_sp003234365--RS_GCF_003234365.1,9269,5795,5317,0.573632538569425,0.625202287193872,host_associated,p__Actinomycetota
s__Pseudomonas_E_fluorescens_E--RS_GCF_001307155.1,10861,7529,6739,0.6204769358254304,0.6932142528312311,free_living,p__Pseudomonadota
s__Pseudomonas_E_gingeri_A--RS_GCF_013385635.1,9556,7615,7051,0.7378610297195479,0.79688154039347,host_associated,p__Pseudomonadota
s__Agrobacterium_sp900468285--GB_GCA_900468285.1,7431,5982,5447,0.7330103619970394,0.8050060557125555,host_associated,p__Pseudomonadota
s__RAAP-2_sp003138815--GB_GCA_003138815.1,6272,3425,3300,0.5261479591836735,0.5460778061224489,free_living,p__Actinomycetota
s__Acidilobus_sp000495735--GB_GCA_000495735.1,3623,1883,1673,0.46177201214463154,0.5197350262213635,free_living,p__Thermoproteota
s__Butyribacter_huaianensis--RS_GCF_014384985.1,6821,4245,3923,0.5751356106142794,0.6223427649904706,host_associated,p__Bacillota_A
s__Treponema_D_sp900316905--GB_GCA_900316905.1,9001,4550,4094,0.4548383512943006,0.5054993889567826,host_associated,p__Spirochaetota
s__KS41_sp903917345--GB_GCA_903917345.1,5457,3459,3289,0.6027121128825362,0.6338647608576141,free_living,p__Pseudomonadota
s__Acinetobacter_seifertii--RS_GCF_000368065.1,22450,13516,10474,0.46654788418708243,0.6020489977728285,host_associated,p__Pseudomonadota
s__Staphylococcus_arlettae--RS_GCF_002902345.1,9229,5587,5002,0.5419872142160581,0.6053743634196554,host_associated,p__Bacillota
s__Bordetella_trematum--RS_GCF_900078335.1,6412,5347,4996,0.7791640673736744,0.8339051777916406,host_associated,p__Pseudomonadota
s__Pandoraea_apista--RS_GCF_001465595.2,8460,6397,5923,0.7001182033096927,0.7561465721040189,host_associated,p__Pseudomonadota
s__Campylobacter_fetus--RS_GCF_900475935.1,7058,3609,3216,0.45565315953527913,0.5113346557098328,host_associated,p__Campylobacterota
s__Loigolactobacillus_coryniformis--RS_GCF_002706425.1,6928,4396,4065,0.5867494226327945,0.6345265588914549,free_living,p__Bacillota
s__Vibrio_jasicida--RS_GCF_000400365.1,12690,9368,7770,0.6122931442080378,0.7382190701339637,free_living,p__Pseudomonadota
s__Plantibacter_cousiniae--RS_GCF_003856975.1,7388,5301,4834,0.6543042772062805,0.7175148890092041,host_associated,p__Actinomycetota
s__Cryptobacteroides_sp000434935--GB_GCA_000434935.1,9392,5325,4800,0.5110732538330494,0.5669718909710392,host_associated,p__Bacteroidota
s__Alteromonas_australica--RS_GCF_000730385.1,13968,8552,7889,0.564790950744559,0.6122565864833907,free_living,p__Pseudomonadota
s__Treponema_D_sp002449305--GB_GCA_002449305.1,5707,3498,3164,0.554406868757666,0.6129314876467497,host_associated,p__Spirochaetota
s__Thalassospira_sp001613795--RS_GCF_001613795.1,7009,5223,4944,0.7053787986874019,0.7451847624482808,free_living,p__Pseudomonadota
s__Stenotrophomonas_acidaminiphila--RS_GCF_001431595.1,7934,5505,4920,0.620115956642299,0.6938492563650114,free_living,p__Pseudomonadota
s__Thalassospira_xiamenensis--RS_GCF_000300235.2,11241,7002,6586,0.5858909349701984,0.622898318654924,free_living,p__Pseudomonadota
s__Hydrogenophaga_aromaticivorans--RS_GCF_013387465.1,12834,9022,8431,0.6569269128876422,0.7029764687548699,free_living,p__Pseudomonadota
s__Anaplasma_phagocytophilum--RS_GCF_000964685.1,5748,1339,1318,0.22929714683368127,0.23295059151009045,host_associated,p__Pseudomonadota
s__Rhodococcus_fascians--RS_GCF_001894785.1,17156,11656,10119,0.5898228025180695,0.6794124504546515,host_associated,p__Actinomycetota
s__Myxococcus_xanthus--RS_GCF_900106535.1,9799,7560,6468,0.6600673538116134,0.7715072966629248,free_living,p__Myxococcota
s__Burkholderia_sp001522585--RS_GCF_001522585.2,16497,12731,11420,0.6922470752257986,0.77171606958841,free_living,p__Pseudomonadota
s__Fusobacterium_A_sp018205345--RS_GCF_018205345.1,2502,2109,1934,0.7729816147082335,0.842925659472422,host_associated,p__Fusobacteriota
s__Halomonas_litopenaei_A--RS_GCF_017303055.1,5492,4540,4257,0.7751274581209031,0.8266569555717407,free_living,p__Pseudomonadota
s__Pectobacterium_brasiliense--RS_GCF_000754695.1,21100,12679,10425,0.4940758293838863,0.6009004739336493,host_associated,p__Pseudomonadota
s__Collinsella_sp002232035--RS_GCF_002232035.1,7992,4917,4479,0.5604354354354354,0.6152402402402403,host_associated,p__Actinomycetota
s__Limimorpha_sp900769945--GB_GCA_900769945.1,5963,3216,2943,0.49354351836323995,0.5393258426966292,host_associated,p__Bacteroidota
s__MED-G14_sp902587325--GB_GCA_902587325.1,2631,2045,1953,0.74230330672748,0.7772709996199164,free_living,p__Bacteroidota
s__Brevibacterium_luteolum--RS_GCF_013004595.1,5608,4128,3826,0.6822396576319544,0.7360912981455064,host_associated,p__Actinomycetota
s__Lacticaseibacillus_casei--RS_GCF_000829055.1,5087,3886,3420,0.6723019461372125,0.763908000786318,host_associated,p__Bacillota
s__Proteus_cibarius--RS_GCF_011045835.1,9733,6779,5764,0.5922120620569198,0.6964964553580603,host_associated,p__Pseudomonadota
s__Aerococcus_urinae--RS_GCF_001543175.1,2122,1758,1713,0.8072573044297833,0.8284637134778511,host_associated,p__Bacillota
s__Curtobacterium_flaccumfaciens_A--RS_GCF_000349565.1,5716,3837,3494,0.6112666200139958,0.6712736179146256,host_associated,p__Actinomycetota
s__Butyricimonas_paravirosa--RS_GCF_011927845.1,12756,8430,7551,0.5919567262464722,0.660865475070555,host_associated,p__Bacteroidota
s__CAG-103_sp000432375--GB_GCA_000432375.1,6503,3792,3528,0.542518837459634,0.5831154851606951,host_associated,p__Bacillota_A
s__Leeuwenhoekiella_blandensis--RS_GCF_000152985.1,8336,5913,5169,0.6200815738963532,0.7093330134357005,free_living,p__Bacteroidota
s__HIMB11_sp003486095--GB_GCA_017852835.1,14049,7032,6830,0.4861555982632216,0.5005338458253257,free_living,p__Pseudomonadota
s__JADFRG01_sp022561385--GB_GCA_022561385.1,5511,2834,2716,0.4928325167846126,0.514244238795137,free_living,p__Chloroflexota
s__Pseudomonas_E_sp900156465--RS_GCF_900156465.1,6421,5847,5312,0.8272854695530292,0.9106058246379068,free_living,p__Pseudomonadota
s__Ruegeria_atlantica_A--RS_GCF_013032005.1,6300,5244,4797,0.7614285714285715,0.8323809523809523,host_associated,p__Pseudomonadota
s__Bog-38_sp003162175--GB_GCA_003162175.1,11373,3531,3421,0.30080014068407634,0.31047217093115276,free_living,p__Halobacteriota
s__Sinorhizobium_meliloti--RS_GCF_017876815.1,58199,29393,25755,0.4425333768621454,0.5050430419766663,host_associated,p__Pseudomonadota
s__Faecalibacillus_intestinalis--RS_GCF_003024685.1,18560,9783,8764,0.472198275862069,0.5271012931034482,host_associated,p__Bacillota
s__Tidjanibacter_inops--RS_GCF_900104605.1,6965,4040,3594,0.5160086145010768,0.5800430725053841,host_associated,p__Bacteroidota
s__Pediococcus_acidilactici--RS_GCF_000146325.1,10136,6001,5525,0.54508681925809,0.5920481452249408,host_associated,p__Bacillota
s__Tateyamaria_sp003445215--GB_GCA_905480645.1,8845,5717,5436,0.6145845110231769,0.6463538722442058,free_living,p__Pseudomonadota
s__Corynebacterium_amycolatum_A--RS_GCF_000173655.1,6235,3934,3473,0.5570168404170008,0.6309542902967121,host_associated,p__Actinomycetota
s__Brevundimonas_diminuta_B--GB_GCA_000318405.1,9141,5912,5338,0.5839623673558691,0.6467563723881413,host_associated,p__Pseudomonadota
s__UBA8515_sp000991405--GB_GCA_000991405.1,1408,674,640,0.45454545454545453,0.4786931818181818,free_living,p__Patescibacteria
s__Listeria_monocytogenes--RS_GCF_900187225.1,32150,13340,11829,0.36793157076205285,0.4149300155520995,host_associated,p__Bacillota
s__Peribacillus_butanolivorans--RS_GCF_001273755.1,12107,8191,7320,0.6046089039398695,0.6765507557611299,free_living,p__Bacillota
s__Xylella_taiwanensis--RS_GCF_013177435.1,3194,1990,1884,0.5898559799624296,0.6230432060112712,host_associated,p__Pseudomonadota
s__Phocaeicola_dorei--RS_GCF_013009555.1,38036,24917,20493,0.5387790514249658,0.6550899148175413,host_associated,p__Bacteroidota
s__CAIQIQ01_sp903871935--GB_GCA_903871935.1,10490,4649,4390,0.4184938036224976,0.44318398474737847,free_living,p__Planctomycetota
s__Bacteroides_ovatus--RS_GCF_001314995.1,53823,32981,27198,0.5053230031770805,0.6127677758579047,host_associated,p__Bacteroidota
s__Streptococcus_equinus_B--RS_GCF_900101445.1,3442,2727,2496,0.7251597908192912,0.7922719349215572,host_associated,p__Bacillota
s__Paraclostridium_sordellii--RS_GCF_000953675.1,15176,8440,7310,0.481681602530311,0.5561412756984713,host_associated,p__Bacillota_A
s__Nitrosopumilus_limneticus--GB_GCA_022117465.1,4107,2236,1851,0.45069393718042366,0.544436328220112,free_living,p__Thermoproteota
s__OLB10_sp001567275--GB_GCA_001567275.1,4911,3152,2930,0.5966198330278966,0.6418244756668703,free_living,p__Bacteroidota
s__Streptococcus_cristatus--RS_GCF_000222765.1,4415,3313,2768,0.6269535673839185,0.75039637599094,host_associated,p__Bacillota
s__Psychrobacter_okhotskensis--RS_GCF_013248965.1,6501,4706,4292,0.6602061221350561,0.7238886325180741,host_associated,p__Pseudomonadota
s__Acinetobacter_lwoffii--RS_GCF_000487975.1,5149,4345,3621,0.7032433482229559,0.843853175373859,host_associated,p__Pseudomonadota
s__Mycobacterium_sp003165155--GB_GCA_003165155.1,17071,8936,8384,0.49112530021674183,0.5234608400210884,free_living,p__Actinomycetota
s__RUG306_sp900316075--GB_GCA_900316075.1,5697,3257,3102,0.5444971037388099,0.5717044058276286,host_associated,p__Bacillota_A
s__Polynucleobacter_paneuropaeus--RS_GCF_003261235.1,7904,4843,4555,0.5762904858299596,0.6127277327935222,free_living,p__Pseudomonadota
s__Marinobacter_salsuginis--RS_GCF_009617755.1,12275,8242,7659,0.6239511201629327,0.6714460285132383,free_living,p__Pseudomonadota
s__Rodentibacter_heylii--RS_GCF_001019715.1,4595,3358,3008,0.6546245919477693,0.7307943416757345,host_associated,p__Pseudomonadota
s__Aliarcobacter_butzleri--RS_GCF_900187115.1,15431,8219,7329,0.47495301665478584,0.5326291231935714,host_associated,p__Campylobacterota
s__B13-G4_sp013792055--GB_GCA_013792055.1,6333,3728,3447,0.5442918048318333,0.5886625611874309,free_living,p__Desulfobacterota
s__Helicobacter_pylori_C--RS_GCF_000277405.1,32708,9322,8062,0.24648404060168766,0.2850067261831968,host_associated,p__Campylobacterota
s__Senegalimassilia_anaerobia--RS_GCF_000236865.1,5420,3410,3119,0.5754612546125462,0.6291512915129152,host_associated,p__Actinomycetota
s__Butyricimonas_faecalis--RS_GCF_003991565.1,8663,5987,5240,0.6048712917003347,0.6911000808034168,host_associated,p__Bacteroidota
s__Ruminococcus_B_gnavus--RS_GCF_008121495.1,30167,19093,16697,0.5534855968442338,0.6329101335896841,host_associated,p__Bacillota_A
s__Xanthomonas_hortorum--RS_GCF_002939985.1,12513,7274,6493,0.5189003436426117,0.5813154319507712,host_associated,p__Pseudomonadota
s__Pseudomonas_E_sp003014915--RS_GCF_003852315.1,10057,8191,7261,0.7219846872824898,0.8144575917271553,host_associated,p__Pseudomonadota
s__Helicobacter_E_felis--RS_GCF_000200595.1,3601,1830,1716,0.47653429602888087,0.5081921688419884,host_associated,p__Campylobacterota
s__Vibrio_splendidus--GB_GCA_024347615.1,32307,19685,16277,0.5038227009626397,0.6093106757049556,free_living,p__Pseudomonadota
s__Eubacterium_R_sp900539325--GB_GCA_900539325.1,4831,3007,2774,0.5742082384599462,0.6224384185468848,host_associated,p__Bacillota_A
s__Anaerobutyricum_hallii--RS_GCF_000173975.1,21825,13497,11705,0.53631156930126,0.6184192439862543,host_associated,p__Bacillota_A
s__Prevotella_histicola--RS_GCF_000613925.1,7995,4640,3990,0.49906191369606,0.5803627267041901,host_associated,p__Bacteroidota
s__Lactococcus_garvieae--RS_GCF_000739975.1,8881,5222,4490,0.505573696655782,0.5879968472018917,host_associated,p__Bacillota
s__Mogibacterium_diversum--RS_GCF_002998925.1,5829,3243,3003,0.5151827071538857,0.5563561502830674,host_associated,p__Bacillota_A
s__Corynebacterium_diphtheriae--RS_GCF_001457455.1,15232,5993,5152,0.3382352941176471,0.3934480042016807,host_associated,p__Actinomycetota
s__Ornithospirochaeta_sp002452215--GB_GCA_002452215.1,4386,2590,2480,0.5654354765161879,0.590515275877793,host_associated,p__Spirochaetota
s__Enterobacter_asburiae_B--RS_GCF_007035645.1,23906,15893,13197,0.5520371454864887,0.6648121810424161,host_associated,p__Pseudomonadota
s__UBA8498_sp000503835--GB_GCA_000503835.1,1141,568,559,0.4899211218229623,0.49780893952673094,free_living,p__Patescibacteria
s__Dickeya_fangzhongdai--RS_GCF_002812485.1,7326,6208,5662,0.7728637728637728,0.8473928473928474,host_associated,p__Pseudomonadota
s__Thioalkalivibrio_versutus--RS_GCF_001999325.1,5209,4273,3962,0.7606066423497793,0.8203110001919754,free_living,p__Pseudomonadota
s__Pseudomonas_E_congelans--RS_GCF_900103225.1,9527,7127,6336,0.6650572058360449,0.7480843917287708,host_associated,p__Pseudomonadota
s__Photobacterium_iliopiscarium--RS_GCF_003026395.1,7237,5188,4704,0.6499930910598314,0.7168716318916678,host_associated,p__Pseudomonadota
s__Thomasclavelia_ramosa--RS_GCF_014131695.1,22834,10817,9613,0.4209950074450381,0.4737233949373741,host_associated,p__Bacillota
s__Sutterella_wadsworthensis--RS_GCF_003315195.1,10962,5366,4901,0.4470899470899471,0.48950921364714467,host_associated,p__Pseudomonadota
s__Prevotella_sp002265625--RS_GCF_002265625.1,16245,8455,7319,0.4505386272699292,0.52046783625731,host_associated,p__Bacteroidota
s__D2472_sp002358345--GB_GCA_002358345.1,5561,2908,2871,0.516274051429599,0.5229275310196008,free_living,p__Pseudomonadota
s__MAG-120802_sp002347935--GB_GCA_002347935.1,6216,3141,3099,0.4985521235521235,0.5053088803088803,free_living,p__Actinomycetota
s__OLB16_sp001567115--GB_GCA_001567115.1,8524,3435,3320,0.38948850305021115,0.40297982167996244,free_living,p__OLB16
s__Yersinia_kristensenii--RS_GCF_900460525.1,10056,7709,6625,0.6588106603023071,0.766607000795545,host_associated,p__Pseudomonadota
s__Planktophila_sp009698815--GB_GCA_009698815.1,2141,1658,1635,0.76366184026156,0.7744044838860346,free_living,p__Actinomycetota
s__Ochrobactrum_intermedium--RS_GCF_000182645.1,23243,13691,12090,0.5201566062900659,0.5890375596953922,host_associated,p__Pseudomonadota
s__Muribaculum_intestinale--RS_GCF_002201515.1,7185,4394,3920,0.5455810716771051,0.6115518441196938,host_associated,p__Bacteroidota
s__IGN2_sp013285405--GB_GCA_013285405.1,7816,4197,3922,0.5017911975435005,0.5369754350051177,free_living,p__Bacteroidota
s__Desulfovibrio_legallii--RS_GCF_004309735.1,4466,3054,2753,0.6164352888490819,0.683833407971339,host_associated,p__Desulfobacterota
s__Holdemanella_sp900556915--RS_GCF_024460475.1,12484,7090,6403,0.5128965075296379,0.5679269464915091,host_associated,p__Bacillota
s__Prochlorococcus_A_sp000634515--GB_GCA_000634515.1,4603,3161,2893,0.6285031501194873,0.6867260482294156,free_living,p__Cyanobacteriota
s__Jezberella_montanilacus--RS_GCF_003003055.1,6602,4544,4345,0.6581338988185398,0.6882762799151773,free_living,p__Pseudomonadota
s__Methylovulum_sp903945375--GB_GCA_903945375.1,7563,4371,4058,0.5365595663096655,0.5779452598175328,free_living,p__Pseudomonadota
s__Mycoplasmopsis_bovis--RS_GCF_000183385.1,18363,2205,1954,0.1064096280564178,0.12007841855905897,host_associated,p__Bacillota
s__Treponema_B_denticola--RS_GCF_000008185.1,6677,4530,3717,0.5566871349408417,0.678448404972293,host_associated,p__Spirochaetota
s__GCA-002708315_sp018661505--GB_GCA_018661505.1,3912,2718,2595,0.6633435582822086,0.6947852760736196,free_living,p__Bacteroidota
s__Rhizobium_ruizarguesonis--RS_GCF_012349115.1,17993,13300,11543,0.641527260601345,0.7391763463569165,host_associated,p__Pseudomonadota
s__Leptospira_weilii--RS_GCF_006874765.1,9034,2939,2716,0.3006420190391853,0.32532654416648216,host_associated,p__Spirochaetota
s__UBA9732_sp902781545--GB_GCA_902781545.1,7526,4100,3962,0.5264416688812118,0.5447781025777305,host_associated,p__Spirochaetota
s__Prevotella_sp945863825--GB_GCA_945863825.1,12712,7191,6417,0.5047986154814349,0.5656859660163625,host_associated,p__Bacteroidota
s__Prevotella_copri_A--RS_GCF_002224675.1,31287,13905,12525,0.4003260139994247,0.4444337903921757,host_associated,p__Bacteroidota
s__RAAP-2_sp003160115--GB_GCA_003160115.1,6229,3362,3257,0.5228768662706694,0.5397335045753733,free_living,p__Actinomycetota
s__Thioglobus_A_sp018644675--GB_GCA_018644675.1,3596,2380,2309,0.6421023359288098,0.6618464961067854,free_living,p__Pseudomonadota
s__Klebsiella_michiganensis--RS_GCF_002925905.1,61735,32532,27005,0.4374341945411841,0.5269620150643881,host_associated,p__Pseudomonadota
s__CAIYLH01_sp903884235--GB_GCA_903884235.1,8574,5234,5073,0.5916724982505248,0.6104501982738512,free_living,p__Pseudomonadota
s__Lacunisphaera_sp903856725--GB_GCA_903856725.1,6470,3497,3338,0.515919629057187,0.5404945904173106,free_living,p__Verrucomicrobiota
s__Synechococcus_D_lacustris_A--GB_GCA_903943975.1,6231,3609,3334,0.5350666024715134,0.5792007703418391,free_living,p__Cyanobacteriota
s__UBA1413_sp002304925--GB_GCA_002304925.1,5665,3413,3261,0.5756398940864961,0.6024713150926743,free_living,p__Bacteroidota
s__UBA10364_sp003045825--GB_GCA_003045825.1,6268,3267,3124,0.49840459476707083,0.5212188895979579,free_living,p__Bacteroidota
s__UBA9655_sp001767835--GB_GCA_001767835.1,2721,1602,1552,0.5703785373024624,0.5887541345093715,free_living,p__Pseudomonadota
s__Lactobacillus_jensenii--RS_GCF_001436455.1,5415,3138,2952,0.5451523545706372,0.5795013850415512,host_associated,p__Bacillota
s__Clostridium_G_tetani--RS_GCF_900167265.1,5840,4156,3613,0.6186643835616439,0.7116438356164384,host_associated,p__Bacillota_A
s__Enterococcus_B_faecium--RS_GCF_001544255.1,75395,29195,25520,0.33848398434909477,0.38722726971284566,host_associated,p__Bacillota
s__Eisenbergiella_sp900066775--GB_GCA_003481005.1,10261,6966,6220,0.6061787350160803,0.6788812006627034,host_associated,p__Bacillota_A
s__UBA5216_sp903893565--GB_GCA_903893565.1,11437,6337,6047,0.5287225671067588,0.5540788668357086,free_living,p__Pseudomonadota
s__Amylibacter_sp000153745--GB_GCA_000153745.1,5807,3953,3852,0.663337351472361,0.6807301532633029,free_living,p__Pseudomonadota
s__Streptococcus_oralis_S--RS_GCF_002386345.1,6515,4378,3480,0.5341519570222564,0.6719877206446662,host_associated,p__Bacillota
s__Rhodococcus_kroppenstedtii--RS_GCF_900111805.1,6318,4745,4296,0.6799620132953467,0.7510288065843621,host_associated,p__Actinomycetota
s__Helicobacter_pylori--RS_GCF_900478295.1,45881,13395,11538,0.2514766461062313,0.291950916501384,host_associated,p__Campylobacterota
s__Anoxybacillus_flavithermus--GB_GCA_002243705.1,5498,4371,3920,0.7129865405602037,0.7950163695889414,free_living,p__Bacillota
s__Rubrivivax_sp016709385--GB_GCA_016709385.1,10412,6486,6124,0.5881674990395698,0.6229350749135613,free_living,p__Pseudomonadota
s__Paenarthrobacter_nicotinovorans--RS_GCF_021919345.1,7046,5565,5056,0.7175702526256031,0.7898098211751349,free_living,p__Actinomycetota
s__Staphylococcus_aureus--RS_GCF_001027105.1,147914,37977,35151,0.23764484768176103,0.2567505442351637,host_associated,p__Bacillota
s__CAG-177_sp003538135--GB_GCA_003538135.1,6820,3873,3580,0.5249266862170088,0.5678885630498534,host_associated,p__Bacillota_A
