genome_id	biome_id	species_id	lineage	length	n_contigs	gc_content	completeness	contamination	genome_type	is_species_rep	country	continent	AA	CB	CE	CL	GH	GT	PL	total_cazy	cazy_density	gtdb_phylum
MGYG000506450	soil	MGYG000506450	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Bryobacterales;f__Bryobacteraceae;g__JAIQFS01;s__JAIQFS01 sp035295805	5870573	282	61.84	86.07	3.63	MAG	True	US	North America	0.0	4.0	9.0	0.0	31.0	30.0	0.0	74.0	12.605243133847411	Acidobacteriota
MGYG000506451	soil	MGYG000506451	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Bryobacterales;f__Bryobacteraceae;g__JAIQFL01;s__JAIQFL01 sp035295745	10982912	110	60.58	99.99	1.82	MAG	True	US	North America	0.0	4.0	11.0	0.0	75.0	45.0	0.0	135.0	12.291822059577642	Acidobacteriota
MGYG000506453	soil	MGYG000506453	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Phenylobacterium_A;s__Phenylobacterium_A sp035295705	3778560	343	69.51	95.81	3.13	MAG	True	US	North America	0.0	0.0	5.0	0.0	9.0	15.0	0.0	29.0	7.6748814363143625	Pseudomonadota
MGYG000506454	soil	MGYG000506454	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__Gp1-AA117;g__Angelobacter;s__Angelobacter sp035295685	8074491	233	54.9	99.51	2.9	MAG	True	US	North America	0.0	4.0	2.0	0.0	48.0	28.0	1.0	83.0	10.279285715966493	Acidobacteriota
MGYG000506455	soil	MGYG000506455	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Gemmatales;f__Gemmataceae;g__DASZFN01;s__DASZFN01 sp035295665	8407656	702	60.93	91.72	4.07	MAG	True	US	North America	0.0	5.0	3.0	0.0	54.0	36.0	1.0	99.0	11.774982230481362	Planctomycetota
MGYG000506456	soil	MGYG000506456	d__Bacteria;p__Armatimonadota;c__Fimbriimonadia;o__Fimbriimonadales;f__Fimbriimonadaceae;g__DAIDHV01;s__DAIDHV01 sp035295605	4155543	582	63.47	89.52	0.68	MAG	True	US	North America	0.0	2.0	2.0	0.0	75.0	25.0	0.0	104.0	25.026813583688103	Armatimonadota
MGYG000506457	soil	MGYG000506457	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Acidiferrales;f__UBA7541;g__Acidiferrum;s__Acidiferrum sp035295625	3959023	150	57.05	83.6	0.76	MAG	True	US	North America	0.0	1.0	1.0	0.0	36.0	21.0	0.0	59.0	14.902666642755042	Acidobacteriota
MGYG000506458	soil	MGYG000506458	d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__Binatales;f__Binataceae;g__JAKAVN01;s__JAKAVN01 sp035295545	3716541	15	65.26	94.97	1.25	MAG	True	US	North America	0.0	3.0	1.0	0.0	9.0	28.0	0.0	41.0	11.031763136744624	Desulfobacterota_B
MGYG000506460	soil	MGYG000506460	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__JAICWP01;g__JAICWP01;s__JAICWP01 sp035295475	3730746	784	60.14	66.28	2.66	MAG	True	US	North America	0.0	1.0	0.0	0.0	16.0	20.0	0.0	37.0	9.917587528070793	Acidobacteriota
MGYG000506461	soil	MGYG000506461	d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__DP-6;f__DP-6;g__DATGIZ01;s__DATGIZ01 sp035295465	3660854	43	73.18	92.12	0.79	MAG	True	US	North America	0.0	0.0	1.0	0.0	11.0	47.0	0.0	59.0	16.116458072351424	Desulfobacterota_B
MGYG000506462	soil	MGYG000506462	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__Palsa-1150;s__Palsa-1150 sp035295445	7136248	831	69.79	91.3	4.45	MAG	True	US	North America	0.0	4.0	15.0	0.0	38.0	30.0	1.0	88.0	12.331410007051325	Myxococcota
MGYG000506463	soil	MGYG000506463	d__Bacteria;p__Chloroflexota;c__UBA5177;o__UBA5177;f__UBA5177;g__DATGJB01;s__DATGJB01 sp035295425	4238527	225	65.34	92.44	1.32	MAG	True	US	North America	0.0	2.0	0.0	0.0	31.0	29.0	0.0	62.0	14.627723263294063	Chloroflexota
MGYG000506464	soil	MGYG000506464	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__ATCC43930;f__CGMCC-115725;g__;s__	2906955	830	63.9	91.78	2.03	MAG	True	US	North America	0.0	0.0	0.0	0.0	6.0	13.0	0.0	19.0	6.536048889645695	Pseudomonadota
MGYG000506465	soil	MGYG000506465	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Acidiferrales;f__UBA7541;g__DAHUXN01;s__DAHUXN01 sp035295305	2999369	398	57.39	88.06	1.54	MAG	True	US	North America	0.0	2.0	0.0	0.0	16.0	20.0	0.0	38.0	12.669331449381518	Acidobacteriota
MGYG000506466	soil	MGYG000506466	d__Bacteria;p__Vulcanimicrobiota;c__Vulcanimicrobiia;o__Eremiobacterales;f__Eremiobacteraceae;g__JABCYQ01;s__JABCYQ01 sp035295225	2824232	62	62.91	96.65	1.21	MAG	True	US	North America	0.0	0.0	0.0	0.0	7.0	21.0	0.0	28.0	9.914199683312136	Vulcanimicrobiota
MGYG000506467	soil	MGYG000506467	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__Acidobacteriaceae;g__Palsa-343;s__Palsa-343 sp035295245	4420894	601	62.36	80.68	3.36	MAG	True	US	North America	0.0	1.0	4.0	0.0	53.0	19.0	0.0	77.0	17.417291615677737	Acidobacteriota
MGYG000506468	soil	MGYG000506468	d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Palsa-465;s__Palsa-465 sp035295205	2801375	210	70.23	62.22	1.44	MAG	True	US	North America	0.0	1.0	1.0	0.0	16.0	12.0	0.0	30.0	10.709026817187988	Actinomycetota
MGYG000506469	soil	MGYG000506469	d__Bacteria;p__Sysuimicrobiota;c__Sysuimicrobiia;o__Sysuimicrobiales;f__Segetimicrobiaceae;g__JAJPIA01;s__JAJPIA01 sp035295165	4793214	121	67.69	97.92	2.93	MAG	True	US	North America	0.0	3.0	0.0	0.0	17.0	35.0	0.0	55.0	11.47455548615188	Sysuimicrobiota
MGYG000506470	soil	MGYG000506470	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Acidiferrales;f__UBA7541;g__Palsa-360;s__Palsa-360 sp035295105	2982171	123	60.22	84.07	1.65	MAG	True	US	North America	0.0	0.0	1.0	0.0	6.0	20.0	0.0	27.0	9.053806773655836	Acidobacteriota
MGYG000506471	soil	MGYG000506471	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__13-2-20CM-66-19;s__13-2-20CM-66-19 sp035295065	3258261	224	67.82	87.72	0.94	MAG	True	US	North America	0.0	1.0	1.0	0.0	13.0	16.0	0.0	31.0	9.514277708262167	Pseudomonadota
MGYG000506472	soil	MGYG000506472	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium sp035295025	3795185	393	60.49	86.01	2.03	MAG	True	US	North America	0.0	3.0	0.0	0.0	10.0	16.0	0.0	29.0	7.641261229689725	Pseudomonadota
MGYG000506473	soil	MGYG000506473	d__Bacteria;p__Armatimonadota;c__Chthonomonadetes;o__Chthonomonadales;f__Chthonomonadaceae;g__DATGJU01;s__DATGJU01 sp035295045	5432709	664	66.45	79.44	1.2	MAG	True	US	North America	1.0	3.0	2.0	0.0	52.0	20.0	4.0	82.0	15.093758933158393	Armatimonadota
MGYG000506474	soil	MGYG000506474	d__Bacteria;p__Chloroflexota;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__DATGJV01;s__DATGJV01 sp035295005	4908921	928	51.89	78.12	2.52	MAG	True	US	North America	0.0	2.0	2.0	0.0	19.0	25.0	0.0	48.0	9.778116209244352	Chloroflexota
MGYG000506475	soil	MGYG000506475	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Roseiarcus;s__	3202244	548	66.26	67.75	2.54	MAG	True	US	North America	0.0	3.0	1.0	0.0	12.0	17.0	0.0	33.0	10.30527342700931	Pseudomonadota
MGYG000506476	soil	MGYG000506476	d__Bacteria;p__Vulcanimicrobiota;c__Vulcanimicrobiia;o__Vulcanimicrobiales;f__Vulcanimicrobiaceae;g__JAICWY01;s__JAICWY01 sp035294905	3642335	274	61.16	81.95	2.58	MAG	True	US	North America	0.0	0.0	1.0	0.0	12.0	27.0	0.0	40.0	10.98196623869029	Vulcanimicrobiota
MGYG000506477	soil	MGYG000506477	d__Bacteria;p__Babelota;c__Babeliae;o__Babelales;f__Vermiphilaceae;g__SOIL31;s__	1209212	81	35.27	96.04	0.12	MAG	True	US	North America	0.0	0.0	0.0	0.0	4.0	7.0	0.0	11.0	9.096833309626435	Babelota
MGYG000506478	soil	MGYG000506478	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__Gp1-AA117;g__Angelobacter;s__Angelobacter sp035294925	6862417	147	56.04	95.98	0.29	MAG	True	US	North America	0.0	1.0	2.0	0.0	27.0	23.0	1.0	54.0	7.868947631716347	Acidobacteriota
MGYG000506479	soil	MGYG000506479	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__JACQFH01;s__JACQFH01 sp035294845	3764026	607	61.1	66.99	1.3	MAG	True	US	North America	0.0	2.0	1.0	0.0	10.0	20.0	0.0	33.0	8.767208303024475	Planctomycetota
MGYG000506482	soil	MGYG000506482	d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__Binatales;f__Binataceae;g__DATGKG01;s__DATGKG01 sp035294805	3729777	574	60.68	77.12	2.43	MAG	True	US	North America	0.0	3.0	4.0	0.0	15.0	22.0	0.0	44.0	11.79695193573235	Desulfobacterota_B
MGYG000506483	soil	MGYG000506483	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__UBA7540;f__UBA7540;g__RH2-MAG17b;s__RH2-MAG17b sp035294685	2659995	377	56.22	64.29	0.17	MAG	True	US	North America	0.0	4.0	0.0	0.0	24.0	18.0	1.0	47.0	17.669206145124335	Acidobacteriota
MGYG000506485	soil	MGYG000506485	d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Palsa-744;s__Palsa-744 sp021323635	2512107	36	69.76	83.96	1.55	MAG	True	US	North America	0.0	0.0	0.0	0.0	6.0	21.0	0.0	27.0	10.747949828570201	Actinomycetota
MGYG000506486	soil	MGYG000506486	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Bryobacterales;f__Bryobacteraceae;g__PSRJ01;s__PSRJ01 sp035294665	5206686	233	61.65	100.0	0.71	MAG	True	US	North America	0.0	4.0	7.0	0.0	19.0	28.0	0.0	58.0	11.139523297544732	Acidobacteriota
MGYG000506490	soil	MGYG000506490	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__Palsa-688;g__DATGKR01;s__DATGKR01 sp035294565	2808508	202	71.08	91.71	0.11	MAG	True	US	North America	0.0	3.0	1.0	0.0	14.0	22.0	0.0	40.0	14.242437621683827	Actinomycetota
MGYG000506491	soil	MGYG000506491	d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Palsa-465;s__Palsa-465 sp035294545	4007718	101	72.54	97.79	4.12	MAG	True	US	North America	0.0	3.0	3.0	0.0	29.0	22.0	0.0	57.0	14.222557575158733	Actinomycetota
MGYG000506493	soil	MGYG000506493	d__Bacteria;p__Armatimonadota;c__Chthonomonadetes;o__Chthonomonadales;f__Chthonomonadaceae;g__Chthonomonas;s__Chthonomonas sp035294505	3668649	263	55.54	90.0	1.29	MAG	True	US	North America	0.0	1.0	1.0	0.0	44.0	35.0	3.0	84.0	22.896712113914415	Armatimonadota
MGYG000506494	soil	MGYG000506494	d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Thermomicrobiales;f__Thermomicrobiaceae;g__;s__	2521339	636	63.35	55.81	0.14	MAG	True	US	North America	0.0	3.0	1.0	0.0	10.0	5.0	0.0	19.0	7.535678462911968	Chloroflexota
MGYG000506496	soil	MGYG000506496	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__Korobacteraceae;g__Bog-257;s__	3223025	415	60.05	72.33	1.42	MAG	True	US	North America	0.0	2.0	0.0	0.0	17.0	20.0	0.0	39.0	12.100433598870627	Acidobacteriota
MGYG000506497	soil	MGYG000506497	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Thermoplasmatales;f__Thermoplasmataceae;g__UBA447;s__UBA447 sp031625175	1407048	257	46.47	73.94	0.14	MAG	True	US	North America	0.0	2.0	0.0	0.0	8.0	3.0	0.0	13.0	9.23920150556342	Thermoplasmatota
MGYG000506498	soil	MGYG000506498	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__66-474;s__66-474 sp021324095	3078253	257	64.74	90.83	0.86	MAG	True	US	North America	0.0	3.0	1.0	0.0	29.0	28.0	0.0	61.0	19.816434841450654	Pseudomonadota
MGYG000506499	soil	MGYG000506499	d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Palsa-465;s__Palsa-465 sp035294345	3833516	92	72.6	84.31	2.54	MAG	True	US	North America	0.0	3.0	0.0	0.0	14.0	23.0	0.0	40.0	10.43428539231348	Actinomycetota
MGYG000506500	soil	MGYG000506500	d__Bacteria;p__Chloroflexota;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__DASRBN01;s__DASRBN01 sp035294305	4809956	52	54.24	87.72	1.9	MAG	True	US	North America	0.0	3.0	3.0	0.0	34.0	27.0	1.0	68.0	14.137343460106496	Chloroflexota
MGYG000506501	soil	MGYG000506501	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__JACZXZ01;f__JACZXZ01;g__DATGLG01;s__DATGLG01 sp035294245	4749135	75	66.26	97.51	4.56	MAG	True	US	North America	0.0	4.0	1.0	0.0	16.0	19.0	0.0	40.0	8.422586428897052	Pseudomonadota
MGYG000506502	soil	MGYG000506502	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Trebonia;s__Trebonia sp035294225	4055048	176	72.29	81.85	1.26	MAG	True	US	North America	0.0	6.0	2.0	0.0	20.0	19.0	0.0	47.0	11.590491653859583	Actinomycetota
MGYG000506503	soil	MGYG000506503	d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__Binatales;f__Binataceae;g__DATGLK01;s__DATGLK01 sp035294265	3850644	110	61.83	95.41	3.61	MAG	True	US	North America	0.0	4.0	1.0	0.0	18.0	29.0	0.0	52.0	13.5042346163395	Desulfobacterota_B
MGYG000506504	soil	MGYG000506504	d__Bacteria;p__Chloroflexota;c__Dormibacteria;o__Dormibacterales;f__Dormibacteraceae;g__CADDZO01;s__CADDZO01 sp035294145	4650619	303	70.4	90.92	3.63	MAG	True	US	North America	0.0	4.0	1.0	0.0	16.0	18.0	0.0	39.0	8.38598044690395	Chloroflexota
MGYG000506505	soil	MGYG000506505	d__Bacteria;p__Armatimonadota;c__Chthonomonadetes;o__Chthonomonadales;f__Chthonomonadaceae;g__Chthonomonas;s__Chthonomonas sp035294165	3498915	269	55.26	87.51	1.83	MAG	True	US	North America	0.0	1.0	1.0	0.0	41.0	36.0	3.0	82.0	23.435836537898176	Armatimonadota
MGYG000506506	soil	MGYG000506506	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__ATCC43930;f__CGMCC-115725;g__CAIKMD01;s__CAIKMD01 sp035294105	3492108	724	64.93	74.68	1.11	MAG	True	US	North America	0.0	1.0	0.0	0.0	13.0	12.0	0.0	26.0	7.44535965096154	Pseudomonadota
MGYG000506508	soil	MGYG000506508	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__JAVDCA01;s__JAVDCA01 sp035293985	7309953	54	67.24	99.97	0.68	MAG	True	US	North America	0.0	4.0	2.0	0.0	25.0	31.0	0.0	62.0	8.481586680516276	Pseudomonadota
MGYG000506509	soil	MGYG000506509	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Limisphaerales;f__UBA8199;g__JANXQE01;s__JANXQE01 sp035294005	6690832	473	57.39	95.83	4.28	MAG	True	US	North America	0.0	3.0	3.0	0.0	71.0	31.0	0.0	108.0	16.141490325866798	Verrucomicrobiota
MGYG000506510	soil	MGYG000506510	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Roseiarcus;s__Roseiarcus sp035294045	4020646	859	65.37	76.25	4.46	MAG	True	US	North America	0.0	4.0	1.0	0.0	15.0	28.0	0.0	48.0	11.938380051364879	Pseudomonadota
MGYG000506511	soil	MGYG000506511	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__DASXXS01;s__DASXXS01 sp035293945	6318172	45	63.4	99.0	0.03	MAG	True	US	North America	0.0	3.0	2.0	0.0	13.0	34.0	0.0	52.0	8.230228616758138	Pseudomonadota
MGYG000506512	soil	MGYG000506512	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__DATGLW01;s__DATGLW01 sp035293965	2761252	138	72.76	97.56	3.35	MAG	True	US	North America	0.0	2.0	0.0	0.0	10.0	14.0	0.0	26.0	9.41601853072447	Actinomycetota
MGYG000506515	soil	MGYG000506515	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Bryobacterales;f__Bryobacteraceae;g__DATGMB01;s__DATGMB01 sp035293845	6042201	343	65.32	90.56	2.23	MAG	True	US	North America	0.0	5.0	2.0	0.0	51.0	31.0	0.0	89.0	14.729731764964455	Acidobacteriota
MGYG000506516	soil	MGYG000506516	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Bryobacterales;f__Bryobacteraceae;g__Bog-105;s__Bog-105 sp021325235	5078266	26	59.69	98.92	1.33	MAG	True	US	North America	0.0	9.0	2.0	0.0	49.0	33.0	0.0	93.0	18.31333766289517	Acidobacteriota
MGYG000506518	soil	MGYG000506518	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Reyranellales;f__Reyranellaceae;g__Reyranella;s__Reyranella sp035293665	5521718	112	66.99	84.19	4.68	MAG	True	US	North America	0.0	4.0	3.0	0.0	19.0	14.0	0.0	40.0	7.244122209790504	Pseudomonadota
MGYG000506519	soil	MGYG000506519	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Bryobacterales;f__Bryobacteraceae;g__Palsa-187;s__Palsa-187 sp021325175	4286268	97	61.09	98.02	0.85	MAG	True	US	North America	0.0	3.0	2.0	0.0	24.0	27.0	0.0	56.0	13.06497867142232	Acidobacteriota
MGYG000506520	soil	MGYG000506520	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium sp035293585	6688938	89	64.4	86.64	0.42	MAG	True	US	North America	0.0	5.0	1.0	0.0	21.0	29.0	0.0	56.0	8.372031554186927	Pseudomonadota
MGYG000506521	soil	MGYG000506521	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__DATGMS01;s__DATGMS01 sp035307285	3236044	474	43.98	72.73	1.37	MAG	True	US	North America	0.0	1.0	1.0	0.0	34.0	30.0	0.0	66.0	20.39527274660048	Bacteroidota
MGYG000506522	soil	MGYG000506522	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aequorivita;s__Aequorivita sp035307265	2250468	200	35.46	78.46	3.23	MAG	True	US	North America	0.0	0.0	0.0	0.0	7.0	22.0	0.0	29.0	12.886208557508926	Bacteroidota
MGYG000506523	soil	MGYG000506523	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__JAJYTI01;s__JAJYTI01 sp035307105	2027896	191	37.74	79.99	0.59	MAG	True	US	North America	0.0	0.0	0.0	0.0	7.0	18.0	0.0	25.0	12.32804838117931	Bacteroidota
MGYG000506524	soil	MGYG000506524	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium sp035307005	2081195	357	36.51	78.56	4.87	MAG	True	US	North America	0.0	1.0	0.0	0.0	7.0	22.0	0.0	30.0	14.414795345943075	Bacteroidota
MGYG000506525	soil	MGYG000506525	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Devosiaceae;g__Devosia;s__Devosia sp030689745	2982577	512	62.69	79.42	2.24	MAG	True	US	North America	0.0	3.0	0.0	0.0	10.0	13.0	0.0	26.0	8.7172938033117	Pseudomonadota
MGYG000506528	soil	MGYG000506528	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__UBA5794;f__ZC4RG35;g__ZC4RG35;s__ZC4RG35 sp024103415	1909344	198	67.53	93.68	0.6	MAG	True	US	North America	0.0	1.0	0.0	0.0	2.0	6.0	0.0	9.0	4.713660817537332	Actinomycetota
MGYG000506529	soil	MGYG000506529	d__Bacteria;p__Bdellovibrionota;c__Bacteriovoracia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Peredibacter;s__Peredibacter sp035306925	2359490	366	39.09	77.75	0.42	MAG	True	US	North America	0.0	0.0	1.0	0.0	5.0	15.0	0.0	21.0	8.900228439196606	Bdellovibrionota
MGYG000506531	soil	MGYG000506531	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Pseudazoarcus;s__Pseudazoarcus sp035306825	1981061	150	59.67	78.96	0.75	MAG	True	US	North America	0.0	0.0	1.0	0.0	3.0	9.0	0.0	13.0	6.562140186496024	Pseudomonadota
MGYG000506532	soil	MGYG000506532	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Xanthomarina;s__	1996452	421	34.66	69.17	1.55	MAG	True	US	North America	0.0	0.0	0.0	0.0	11.0	26.0	0.0	37.0	18.53287732437344	Bacteroidota
MGYG000506534	soil	MGYG000506534	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Xanthomarina;s__Xanthomarina sp035306705	3075803	178	34.33	90.29	1.61	MAG	True	US	North America	0.0	0.0	0.0	0.0	10.0	33.0	0.0	43.0	13.98008910193533	Bacteroidota
MGYG000506535	soil	MGYG000506535	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Trueperaceae;g__DASRWD01;s__DASRWD01 sp035306665	2805323	355	73.49	89.29	1.41	MAG	True	US	North America	0.0	0.0	2.0	0.0	11.0	13.0	0.0	26.0	9.268094975159723	Deinococcota
MGYG000506536	soil	MGYG000506536	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelothrix;s__	916199	219	36.31	76.4	2.51	MAG	True	US	North America	0.0	1.0	0.0	0.0	7.0	3.0	0.0	11.0	12.006125306838362	Bacillota
MGYG000506537	soil	MGYG000506537	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Xanthomarina;s__Xanthomarina sp035306605	2522415	88	33.56	87.8	1.34	MAG	True	US	North America	0.0	0.0	0.0	0.0	9.0	28.0	0.0	37.0	14.668482386918885	Bacteroidota
MGYG000506538	soil	MGYG000506538	d__Bacteria;p__Bacillota;c__Halanaerobiia;o__Halanaerobiales;f__;g__;s__	2033711	472	38.14	77.41	4.72	MAG	True	US	North America	0.0	3.0	0.0	0.0	21.0	12.0	0.0	36.0	17.701630172625315	Bacillota
MGYG000506539	soil	MGYG000506539	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Galbibacter;s__Galbibacter sp035306585	2874080	138	38.15	88.69	2.42	MAG	True	US	North America	0.0	0.0	1.0	0.0	46.0	28.0	1.0	76.0	26.443244446918666	Bacteroidota
MGYG000506540	soil	MGYG000506540	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Beutenbergiaceae;g__Pseudactinotalea;s__Pseudactinotalea caeni	3482023	186	73.81	93.41	1.97	MAG	True	US	North America	0.0	4.0	1.0	0.0	30.0	14.0	2.0	51.0	14.646657991633026	Actinomycetota
MGYG000506541	soil	MGYG000506541	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Yanghanlia;s__Yanghanlia sp035306485	2549719	148	61.77	90.22	2.74	MAG	True	US	North America	0.0	3.0	1.0	0.0	11.0	12.0	0.0	27.0	10.589402204713538	Pseudomonadota
MGYG000506542	soil	MGYG000506542	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Cellulomonadaceae;g__Promicromonospora;s__Promicromonospora sp036010205	4481029	301	73.66	91.61	0.98	MAG	True	US	North America	1.0	6.0	2.0	0.0	43.0	22.0	0.0	74.0	16.51406406876635	Actinomycetota
MGYG000506543	soil	MGYG000506543	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Spirillospora;s__Spirillospora hallensis	5697074	322	73.13	96.16	0.51	MAG	True	US	North America	3.0	7.0	5.0	0.0	25.0	20.0	0.0	60.0	10.5317220734714	Actinomycetota
MGYG000506544	soil	MGYG000506544	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Micromonosporaceae;g__Natronosporangium;s__Natronosporangium sp035306365	2705240	222	74.04	77.77	0.76	MAG	True	US	North America	0.0	1.0	0.0	0.0	9.0	9.0	0.0	19.0	7.023406426047227	Actinomycetota
MGYG000506545	soil	MGYG000506545	d__Bacteria;p__Acidobacteriota;c__UBA6911;o__RPQK01;f__JAPXNP01;g__DATGOF01;s__DATGOF01 sp035306285	3535041	736	53.47	82.6	1.5	MAG	True	US	North America	0.0	3.0	1.0	0.0	11.0	24.0	1.0	40.0	11.315286017899085	Acidobacteriota
MGYG000506546	soil	MGYG000506546	d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Vulgatibacteraceae;g__ZC4RG40;s__ZC4RG40 sp035306165	1963371	284	70.3	73.24	2.13	MAG	True	US	North America	0.0	1.0	0.0	0.0	8.0	21.0	0.0	30.0	15.27984267873978	Myxococcota
MGYG000506547	soil	MGYG000506547	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Oceanitalea;s__Oceanitalea sp937958535	3390847	125	73.49	98.08	1.7	MAG	True	US	North America	0.0	5.0	0.0	0.0	24.0	21.0	0.0	50.0	14.745578317157925	Actinomycetota
MGYG000506548	soil	MGYG000506548	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__JBBQHX01;s__JBBQHX01 sp035306065	3166209	212	63.33	94.43	0.36	MAG	True	US	North America	0.0	2.0	0.0	0.0	16.0	24.0	0.0	42.0	13.26507504716208	Gemmatimonadota
